"COUNTRY_STATE","ADMIN_2","REGION","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","NON_COMPLIANCE","DATE_IMPLEMENTED","SOURCE","SOURCE_TYPE","LINK","ENTRY_DATE","ISO3166_1","LAST_UPDATED_DATE"
"Germany","","","Movement restrictions","Border checks ","No","intensification of border controls, particularly of Southern borders","Not applicable","2020-03-10 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/krisenstab-bmg-bmi-sitzung-5.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","suspension on the usual ban of commercial road traffic on Sundays and partial suspension of Sunday work ban","Not applicable","2020-03-10 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/krisenstab-bmg-bmi-sitzung-5.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Awareness campaigns","No","health campaign","Not applicable","2020-02-06 00:00:00.000000","Government","Government","https://www.bundesregierung.de/breg-de/themen/coronavirus/coronavirus-1725960","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Limit product imports/exports","No","export ban for medical protection gear such as masks and gloves","Not applicable","2020-03-04 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/weiterere-beschluesse-krisenstab-bmi-bmg.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Movement restrictions","Additional health/documents requirements upon arrival","Yes","passengers arriving from China, South Korea, Japan, Italy and Iran have to announce their health status before entering Germany","Not applicable","2020-02-29 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/krisenstab-bmg-bmi.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Introduction of isolation and quarantine policies","Yes","travelers arriving from Austria, Italy and Switzerland are asked to self-quarantine for 14 days","Not applicable","2020-03-12 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/coronavirus.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Movement restrictions","Border closure ","Yes","closure of borders with France, Switzerland, Luxembourg, Denmark for all non-citizens and people not crossing borders for work purposes","Not applicable","2020-03-16 00:00:00.000000","Tagesschau","Media","https://www.tagesschau.de/inland/corona-grenzschliessung-deutschland-101.html","2020-03-15 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Social distancing","Schools closure ","No","state-based school and nursery closure in 12 states (as of 16/03), implementation dates vary but for most states closures start on 16 March","Not applicable","2020-03-16 00:00:00.000000","Deutschlandfunk","Media","https://www.deutschlandfunk.de/covid-19-wie-sich-das-coronavirus-auf-schule-universitaet.1939.de.html?drn:news_id=1110102","2020-03-16 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","Freiburg","","Lockdown","Partial lockdown","No","Freiburg started, with ongoing discussions on federal level, a partial lock-down","Not available","2020-03-21 00:00:00.000000","Tagesschau","Media","https://www.tagesschau.de/inland/freiburg-ausgangssperre-101.html","2020-03-23 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Social distancing","Public services closure ","No","Restaurants are being closed, delivery still possible","Not available","2020-03-22 00:00:00.000000","Government","Government","https://www.bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/2020/hinweis-einschraenkung-soziale-kontakte.pdf?__blob=publicationFile&v=1","2020-03-23 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Social distancing","Limit public gatherings","No","Movement in public spaces is limited to two persons; or people co-living","Not available","2020-03-22 00:00:00.000000","Government","Government","https://www.bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/2020/hinweis-einschraenkung-soziale-kontakte.pdf?__blob=publicationFile&v=2","2020-03-23 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Social distancing","Public services closure ","No","All non essential public services are being close","Not available","2020-03-16 00:00:00.000000","Ministry of the Interior","Government","https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/bevoelkerungsschutz/coronavirus/coronavirus-faqs.html","2020-03-23 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","Berlin","","Social distancing","Limit public gatherings","No","All events with more than 50 persons are banned","Not available","2020-03-14 00:00:00.000000","Ministry of the Interior","Government","https://www.bmi.bund.de/SharedDocs/faqs/DE/themen/bevoelkerungsschutz/coronavirus/coronavirus-faqs.html","2020-03-23 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","General recommendations","No","Recommendation against travels abroad for touristic purposes","Not applicable","2020-03-30 00:00:00.000000","The Federal Government","Government","https://www.auswaertiges-amt.de/de/ReiseUndSicherheit/covid-19/2296762","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","The government, based on EU regulations, opened the possibility to use state guarantees for exports with short payment periods","Not applicable","2020-03-27 00:00:00.000000","Ministry of Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Finanzpolitik/2020/03/2020-03-30-PM-Exportkreditgarantien.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Strengthening the public health system","No","Supporting social service providers for their economic losses, and calling on them to support the COVID-19 response","Not applicable","2020-03-30 00:00:00.000000","Ministry of Labour and Social Affairs","Government","https://www.bmas.de/DE/Presse/Meldungen/2020/einsatz-und-absicherung-sozialer-dienstleister.html;jsessionid=BD177CF18B66ABD3F930B8CF149EC3F1","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Strengthening the public health system","No","Financial packages for hospitals and service providers in health have been drafted to cover their current extraordinary economic expenses","Not applicable","2020-03-25 00:00:00.000000","Ministry of Health","Government","https://www.bundesgesundheitsministerium.de/presse/pressemitteilungen/2020/1-quartal/corona-gesetzespaket-im-bundesrat.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Movement restrictions","Border closure ","Yes","Seasonal workers and harvesters are banned from entering the country","Not applicable","2020-03-25 00:00:00.000000","Ministry for the Interior, Building and Community","Government","https://www.bmi.bund.de/SharedDocs/pressemitteilungen/DE/2020/03/pm-saisonarbeiter.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Strengthening the public health system","No","3.5 billion for the procurement of additional protective equipment; 55 billion for the national pandemic response","Not applicable","2020-03-23 00:00:00.000000","Ministry for Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Corona-Schutzschild/2020-03-13-Milliarden-Schutzschild-fuer-Deutschland.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","Yes","Families are being supported financially, if they have income cuts due to closure of children day cares or due to short-term work agreements","Not applicable","2020-03-23 00:00:00.000000","Ministry for Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Corona-Schutzschild/2020-03-13-Milliarden-Schutzschild-fuer-Deutschland.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","50 billion direct support for small- and medium-sized companies as grants; and finance incentives to shift to short-term work instead of offsetting employees","Not applicable","2020-03-23 00:00:00.000000","Ministry for Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Corona-Schutzschild/2020-03-13-Milliarden-Schutzschild-fuer-Deutschland.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","An economic stabilitation fond for large-scale companies established, including 100 billion capital support, 400 billion government guarantees, 100 billion refinancing of earlier programs","Not applicable","2020-03-23 00:00:00.000000","Ministry for Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Schlaglichter/Corona-Schutzschild/2020-03-13-Milliarden-Schutzschild-fuer-Deutschland.html","2020-03-30 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","Bonus payments to employees working during the crisis time are tax free until 1.500 EUR","Not applicable","2020-04-03 00:00:00.000000","Ministry of Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Finanzpolitik/2020/04/2020-04-03-GPM-Bonuszahlungen.html","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","Yes","2bn. EUR package specifically for start-ups","Not applicable","2020-04-01 00:00:00.000000","Ministry of Finances","Government","https://www.bundesfinanzministerium.de/Content/DE/Pressemitteilungen/Finanzpolitik/2020/04/2020-04-01-PM.html","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Movement restrictions","Additional health/documents requirements upon arrival","Yes","Seasonal agricultural workers exempted from border closure, under certain measures, including undergoing a health check-up","Not applicable","2020-04-03 00:00:00.000000","Federal Government","Government","https://www.bundesregierung.de/breg-de/aktuelles/erntesicherung-1739228","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Military deployment","No","Additional 15 000 military personnel deployed","Not applicable","2020-04-03 00:00:00.000000","Federal Government","Government","https://www.bundesregierung.de/breg-de/suche/bundeswehr-gegen-corona-1738886","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Governance and socio-economic measures","Economic measures","No","All travel, flights and events tickets bought before 8th March are to be refunded through vouchers rather than money-back to avoid bankruptcy ","Not applicable","2020-04-02 00:00:00.000000","Federal Government","Government","https://www.bundesregierung.de/breg-de/suche/kabinett-fuer-gutscheinloesung-1738942","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
"Germany","","","Public health measures","Strengthening the public health system","No","Digitalisation tool for contact of public administration with the public developed; deployed end of April","Not applicable","","Federal Government","Government","https://www.bmi.bund.de/SharedDocs/kurzmeldungen/DE/2020/04/express-digitalisierungslabor.html","2020-04-05 00:00:00.000000","DE","2020-04-27 00:40:26.851057"
